Day of Created At,Id,Type,Teams Count
"11 February, 2017",3716,student,1
"11 February, 2017",3717,student,1
"11 February, 2017",3718,student,3
"11 February, 2017",3720,student,0
"11 February, 2017",3721,student,0
"11 February, 2017",3722,student,0
"11 February, 2017",3723,student,0
"11 February, 2017",3724,student,1
"11 February, 2017",3725,student,0
"11 February, 2017",3727,student,0
"11 February, 2017",3729,student,0
"11 February, 2017",3730,student,0
"11 February, 2017",3731,student,0
"11 February, 2017",3733,student,0
"11 February, 2017",3734,student,1
"11 February, 2017",3735,student,0
"11 February, 2017",3736,student,0
"11 February, 2017",3737,student,0
"11 February, 2017",3738,student,0
"11 February, 2017",3739,student,1
"11 February, 2017",3740,student,0
"11 February, 2017",3741,student,0
"11 February, 2017",3742,student,0
"11 February, 2017",3743,student,1
"11 February, 2017",3744,student,0
"11 February, 2017",3746,student,0
"11 February, 2017",3747,student,1
"11 February, 2017",3750,student,0
"11 February, 2017",3751,student,1
"11 February, 2017",3752,student,1
"11 February, 2017",3753,student,0
"11 February, 2017",3754,student,1
"11 February, 2017",3755,student,0
"11 February, 2017",3756,student,4
"11 February, 2017",3757,student,0
"11 February, 2017",3758,student,1
"11 February, 2017",3759,student,0
"11 February, 2017",3760,student,1
"11 February, 2017",3761,student,2
"11 February, 2017",3763,student,0
"11 February, 2017",3764,student,0
"11 February, 2017",3765,student,0
"11 February, 2017",3766,student,0
"11 February, 2017",3767,student,0
"11 February, 2017",3768,student,1
"11 February, 2017",3769,student,1
"11 February, 2017",3770,student,0
"11 February, 2017",3771,student,0
"11 February, 2017",3773,student,0
"11 February, 2017",3774,student,1
"11 February, 2017",3775,student,0
"11 February, 2017",3776,student,1
"11 February, 2017",3777,student,2
"11 February, 2017",3778,student,0
"11 February, 2017",3779,student,1
"11 February, 2017",3780,student,0
"11 February, 2017",3781,student,1
"11 February, 2017",3782,student,2
"11 February, 2017",3783,student,0
"11 February, 2017",3784,student,0
"11 February, 2017",3785,student,0
"11 February, 2017",3786,student,1
"11 February, 2017",3787,student,1
"11 February, 2017",3788,student,1
"11 February, 2017",3789,student,0
"11 February, 2017",3790,student,0
"11 February, 2017",3791,student,1
"11 February, 2017",3792,student,0
"11 February, 2017",3793,student,1
"11 February, 2017",3794,student,0
"11 February, 2017",3795,student,1
"11 February, 2017",3796,student,0
"11 February, 2017",3797,student,1
"11 February, 2017",3798,student,0
"11 February, 2017",3799,student,1
"11 February, 2017",3800,student,0
"11 February, 2017",3802,student,0
"11 February, 2017",3803,student,0
"11 February, 2017",3804,student,0
"11 February, 2017",3805,student,0
"11 February, 2017",3806,student,0
"11 February, 2017",3807,student,0
"11 February, 2017",3808,student,0
"11 February, 2017",3809,student,1
"11 February, 2017",3810,student,0
"11 February, 2017",3811,student,0
"11 February, 2017",3812,student,0
"11 February, 2017",3814,student,2
"11 February, 2017",3816,student,0
"11 February, 2017",3817,student,0
"11 February, 2017",3818,student,0
"11 February, 2017",3819,student,1
"11 February, 2017",3820,student,0
"11 February, 2017",3822,student,0
"11 February, 2017",3823,student,1
"11 February, 2017",3824,student,0
"11 February, 2017",3825,student,1
"11 February, 2017",3826,student,0
"11 February, 2017",3827,student,0
"11 February, 2017",3829,student,2
"11 February, 2017",3830,student,1
"11 February, 2017",3832,student,1
"11 February, 2017",3833,student,1
"11 February, 2017",3834,student,0
"11 February, 2017",3835,student,0
"11 February, 2017",3837,student,0
"11 February, 2017",3838,student,1
"11 February, 2017",3839,student,0
"11 February, 2017",3840,student,1
"11 February, 2017",3841,student,0
"11 February, 2017",3842,student,1
"11 February, 2017",3843,student,1
"11 February, 2017",3844,student,0
"11 February, 2017",3845,student,0
"11 February, 2017",3846,student,0
"11 February, 2017",3847,student,1
"11 February, 2017",3848,student,0
"11 February, 2017",3849,student,0
"11 February, 2017",3850,student,1
"11 February, 2017",3851,student,0
"11 February, 2017",3852,student,0
"11 February, 2017",3853,student,0
"11 February, 2017",3854,student,0
"11 February, 2017",3858,student,1
"11 February, 2017",3859,student,1
"11 February, 2017",3860,student,1
"11 February, 2017",3861,student,0
"11 February, 2017",3863,student,0
"11 February, 2017",3865,student,1
"11 February, 2017",3866,student,0
"11 February, 2017",3867,student,1
"11 February, 2017",3868,student,0
"11 February, 2017",3870,student,0
"11 February, 2017",3871,student,0
"11 February, 2017",3873,student,0
"11 February, 2017",3874,student,0
"11 February, 2017",3875,student,0
"11 February, 2017",3876,student,0
"11 February, 2017",3877,student,0
"11 February, 2017",3879,student,1
"11 February, 2017",3880,student,1
"11 February, 2017",3881,student,0
"11 February, 2017",3885,student,1
"11 February, 2017",3886,student,0
"11 February, 2017",3887,student,0
"11 February, 2017",3888,student,0
"11 February, 2017",3889,student,0
"11 February, 2017",3892,student,0
"11 February, 2017",3894,student,0
"11 February, 2017",3896,student,0
"11 February, 2017",3897,student,0
"11 February, 2017",3899,student,0
"11 February, 2017",3900,student,4
"11 February, 2017",3902,student,1
"11 February, 2017",3903,student,1
"11 February, 2017",3905,student,0
"11 February, 2017",3906,student,0
"11 February, 2017",3907,student,0
"11 February, 2017",3908,student,2
"11 February, 2017",3909,student,1
"11 February, 2017",3912,student,0
"11 February, 2017",3913,student,0
"11 February, 2017",3915,student,0
"11 February, 2017",3916,student,0
"11 February, 2017",3917,student,0
"11 February, 2017",3919,student,0
"11 February, 2017",3920,student,1
"11 February, 2017",3921,student,0
"11 February, 2017",3922,student,0
"11 February, 2017",3923,student,1
"11 February, 2017",3924,student,1
"11 February, 2017",3926,student,0
"11 February, 2017",3927,student,0
"11 February, 2017",3930,student,1
"11 February, 2017",3931,student,0
"11 February, 2017",3932,student,1
"11 February, 2017",3933,student,1
"11 February, 2017",3934,student,1
"11 February, 2017",3935,student,1
"11 February, 2017",3936,student,1
"11 February, 2017",3937,student,1
"11 February, 2017",3938,student,1
"11 February, 2017",3939,student,1
"11 February, 2017",3940,student,1
"11 February, 2017",3941,student,1
"11 February, 2017",3942,student,1
"11 February, 2017",3943,student,2
"11 February, 2017",3945,student,1
"11 February, 2017",3946,student,1
"11 February, 2017",3947,student,0
"11 February, 2017",3948,student,0
"11 February, 2017",3949,student,1
"11 February, 2017",3950,student,0
"11 February, 2017",3951,student,1
"11 February, 2017",3952,student,2
"11 February, 2017",3953,student,0
"11 February, 2017",3954,student,0
"11 February, 2017",3955,student,1
"11 February, 2017",3956,student,0
"11 February, 2017",3957,student,2
"11 February, 2017",3958,student,0
"11 February, 2017",3959,student,1
"11 February, 2017",3960,student,3
"11 February, 2017",3961,student,1
"11 February, 2017",3962,student,0
"11 February, 2017",3963,student,1
"11 February, 2017",3964,student,1
"11 February, 2017",3965,student,2
"11 February, 2017",3966,student,0
"11 February, 2017",3967,student,1
"11 February, 2017",3969,student,1
"11 February, 2017",3970,student,1
"11 February, 2017",3971,student,1
"11 February, 2017",3972,student,1
"11 February, 2017",3973,student,1
"11 February, 2017",3974,student,0
"11 February, 2017",3975,student,1
"11 February, 2017",3976,student,1
"11 February, 2017",3977,student,0
"11 February, 2017",3978,student,0
"11 February, 2017",3979,student,1
"11 February, 2017",3980,student,0
"11 February, 2017",3981,student,0
"11 February, 2017",3982,student,0
"11 February, 2017",3983,student,0
"11 February, 2017",3984,student,1
"11 February, 2017",3986,student,1
"11 February, 2017",3987,student,0
"11 February, 2017",3988,student,0
"11 February, 2017",3989,student,0
"11 February, 2017",3990,student,1
"11 February, 2017",3993,student,1
"11 February, 2017",3994,student,0
"11 February, 2017",3995,student,1
"11 February, 2017",3996,student,0
"11 February, 2017",3997,student,1
"11 February, 2017",3998,student,0
"11 February, 2017",3999,student,1
"11 February, 2017",4000,student,1
"11 February, 2017",4001,student,0
"11 February, 2017",4002,student,1
"11 February, 2017",4003,student,0
"11 February, 2017",4004,student,0
"11 February, 2017",4005,student,0
"11 February, 2017",4006,student,0
"11 February, 2017",4007,student,0
"11 February, 2017",4008,student,0
"11 February, 2017",4009,student,0
"11 February, 2017",4010,student,0
"11 February, 2017",4011,student,1
"11 February, 2017",4012,student,1
"11 February, 2017",4013,student,0
"11 February, 2017",4014,student,1
"11 February, 2017",4016,student,0
"11 February, 2017",4017,student,2
"11 February, 2017",4018,student,0
"11 February, 2017",4019,student,2
"11 February, 2017",4020,student,1
"11 February, 2017",4021,student,0
"11 February, 2017",4022,student,0
"11 February, 2017",4024,student,0
"11 February, 2017",4025,student,0
"11 February, 2017",4026,student,0
"11 February, 2017",4028,student,0
"11 February, 2017",4031,student,1
"11 February, 2017",4032,student,0
"11 February, 2017",4033,student,0
"11 February, 2017",4034,student,0
"11 February, 2017",4035,student,0
"11 February, 2017",4038,student,0
"11 February, 2017",4039,student,7
"11 February, 2017",4040,student,0
"11 February, 2017",4041,student,0
"11 February, 2017",4042,student,1
"11 February, 2017",4043,student,0
"11 February, 2017",4045,student,0
"11 February, 2017",4046,student,0
"11 February, 2017",4047,student,0
"11 February, 2017",4048,student,0
"11 February, 2017",4049,student,0
"11 February, 2017",4050,student,0
"11 February, 2017",4051,student,2
"11 February, 2017",4052,student,0
"11 February, 2017",4053,student,0
"11 February, 2017",4054,student,0
"11 February, 2017",4056,student,0
"11 February, 2017",4058,student,0
"11 February, 2017",4059,student,1
"11 February, 2017",4060,student,0
"11 February, 2017",4061,student,0
"11 February, 2017",4062,student,0
"11 February, 2017",4063,student,0
"11 February, 2017",4064,student,0
"11 February, 2017",4066,student,0
"11 February, 2017",4067,student,0
"11 February, 2017",4068,student,0
"11 February, 2017",4070,student,0
"11 February, 2017",4071,student,0
"11 February, 2017",4072,student,0
"11 February, 2017",4073,student,0
"11 February, 2017",4074,student,1
"11 February, 2017",4075,student,1
"11 February, 2017",4076,student,0
"11 February, 2017",4077,student,1
"11 February, 2017",4078,student,1
"11 February, 2017",4079,student,1
"11 February, 2017",4080,student,0
"11 February, 2017",4082,student,1
"11 February, 2017",4083,student,1
"11 February, 2017",4084,student,0
"11 February, 2017",4086,student,0
"11 February, 2017",4087,student,2
"11 February, 2017",4088,student,1
"11 February, 2017",4089,student,0
"11 February, 2017",4091,student,0
"11 February, 2017",4092,student,2
"11 February, 2017",4093,student,2
"11 February, 2017",4096,student,2
"11 February, 2017",4097,student,1
"11 February, 2017",4098,student,0
"11 February, 2017",4099,student,0
"11 February, 2017",4100,student,0
"11 February, 2017",4101,student,0
"11 February, 2017",4102,student,0
"11 February, 2017",4103,student,1
"11 February, 2017",4104,student,0
"11 February, 2017",4105,student,0
"11 February, 2017",4106,student,0
"11 February, 2017",4108,student,0
"11 February, 2017",4110,student,0
"11 February, 2017",4111,student,1
"11 February, 2017",4112,student,0
"11 February, 2017",4115,student,0
"11 February, 2017",4116,student,0
"11 February, 2017",4119,student,0
"11 February, 2017",4120,student,0
"11 February, 2017",4122,student,1
"11 February, 2017",4123,student,1
"11 February, 2017",4124,student,1
"11 February, 2017",4125,student,1
"11 February, 2017",4126,student,0
"11 February, 2017",4128,student,2
"11 February, 2017",4129,student,1
"11 February, 2017",4130,student,1
"11 February, 2017",4131,student,1
"11 February, 2017",4132,student,1
"11 February, 2017",4133,student,1
"11 February, 2017",4134,student,1
"11 February, 2017",4135,student,0
"11 February, 2017",4136,student,3
"11 February, 2017",4137,student,1
"11 February, 2017",4138,student,0
"11 February, 2017",4140,student,0
"11 February, 2017",4142,student,0
"11 February, 2017",4144,student,0
"11 February, 2017",4145,student,2
"11 February, 2017",4146,student,0
"11 February, 2017",4148,student,1
"11 February, 2017",4149,student,0
"11 February, 2017",4150,student,0
"11 February, 2017",4151,student,0
"11 February, 2017",4152,student,0
"11 February, 2017",4157,student,0
"11 February, 2017",4160,student,0
"11 February, 2017",4161,student,0
"11 February, 2017",4162,student,0
"11 February, 2017",4163,student,0
"11 February, 2017",4164,student,0
"11 February, 2017",4165,student,0
"11 February, 2017",4167,student,0
"11 February, 2017",4168,student,0
"11 February, 2017",4170,student,0
"11 February, 2017",4171,student,0
"11 February, 2017",4173,student,0
"11 February, 2017",4174,student,0
"11 February, 2017",4175,student,0
"11 February, 2017",4176,student,0
"11 February, 2017",4177,student,0
"11 February, 2017",4178,student,1
"11 February, 2017",4179,student,2
"11 February, 2017",4180,student,1
"11 February, 2017",4181,student,0
"11 February, 2017",4182,student,1
"11 February, 2017",4183,student,1
"11 February, 2017",4184,student,1
"11 February, 2017",4185,student,0
"11 February, 2017",4186,student,1
"11 February, 2017",4187,student,0
"11 February, 2017",4188,student,0
"11 February, 2017",4189,student,1
"11 February, 2017",4190,student,1
"11 February, 2017",4191,student,2
"11 February, 2017",4192,student,1
"11 February, 2017",4193,student,0
"11 February, 2017",4194,student,1
"11 February, 2017",4195,student,1
"11 February, 2017",4196,student,0
"11 February, 2017",4197,student,2
"11 February, 2017",4198,student,0
"11 February, 2017",4199,student,1
"11 February, 2017",4201,student,0
"11 February, 2017",4202,student,0
"11 February, 2017",4203,student,0
"11 February, 2017",4204,student,0
"11 February, 2017",4205,student,0
"11 February, 2017",4206,student,0
"11 February, 2017",4207,student,0
"11 February, 2017",4208,student,1
"11 February, 2017",4209,student,0
"11 February, 2017",4210,student,0
"11 February, 2017",4211,student,1
"11 February, 2017",4212,student,0
"11 February, 2017",4213,student,4
"11 February, 2017",4214,student,1
"11 February, 2017",4215,student,0
"11 February, 2017",4216,student,0
"11 February, 2017",4217,student,0
"11 February, 2017",4218,student,0
"11 February, 2017",4219,student,0
"11 February, 2017",4220,student,0
"11 February, 2017",4221,student,1
"11 February, 2017",4222,student,0
"11 February, 2017",4223,student,0
"11 February, 2017",4224,student,0
"11 February, 2017",4225,student,0
"11 February, 2017",4226,student,0
"11 February, 2017",4227,student,0
"11 February, 2017",4229,student,1
"11 February, 2017",4231,student,0
"11 February, 2017",4232,student,0
"11 February, 2017",4233,student,0
"11 February, 2017",4234,student,0
"11 February, 2017",4235,student,0
"11 February, 2017",4236,student,0
"11 February, 2017",4237,student,0
"11 February, 2017",4238,student,0
"11 February, 2017",4239,student,0
"11 February, 2017",4240,student,1
"11 February, 2017",4241,student,0
"11 February, 2017",4242,student,0
"11 February, 2017",4243,student,7
"11 February, 2017",4245,student,0
"11 February, 2017",4246,student,1
"11 February, 2017",4247,student,1
"11 February, 2017",4248,student,1
"11 February, 2017",4249,student,0
"11 February, 2017",4250,student,2
"11 February, 2017",4251,student,0
"11 February, 2017",4252,student,2
"11 February, 2017",4253,student,0
"11 February, 2017",4254,student,1
"11 February, 2017",4255,student,0
"11 February, 2017",4256,student,1
"11 February, 2017",4258,student,0
"11 February, 2017",4259,student,0
"11 February, 2017",4260,student,0
"11 February, 2017",4261,student,1
"11 February, 2017",4262,student,0
"11 February, 2017",4264,student,0
"11 February, 2017",4265,student,0
"11 February, 2017",4266,student,0
"11 February, 2017",4267,student,0
"11 February, 2017",4269,student,1
"11 February, 2017",4270,student,0
"11 February, 2017",4271,student,1
"11 February, 2017",4272,student,1
"11 February, 2017",4273,student,1
"11 February, 2017",4274,student,1
"11 February, 2017",4275,student,0
"11 February, 2017",4276,student,0
"11 February, 2017",4277,student,0
"11 February, 2017",4278,student,1
"11 February, 2017",4279,student,1
"11 February, 2017",4280,student,0
"11 February, 2017",4281,student,1
"11 February, 2017",4282,student,0
"11 February, 2017",4283,student,1
"11 February, 2017",4284,student,0
"11 February, 2017",4285,student,0
"11 February, 2017",4286,student,0
"11 February, 2017",4287,student,0
"11 February, 2017",4288,student,1
"11 February, 2017",4289,student,0
"11 February, 2017",4290,student,0
"11 February, 2017",4291,student,1
"11 February, 2017",4292,student,1
"11 February, 2017",4293,student,0
"11 February, 2017",4294,student,0
"11 February, 2017",4295,student,1
"11 February, 2017",4296,student,0
"11 February, 2017",4299,student,0
"11 February, 2017",4300,student,1
"11 February, 2017",4301,student,0
"11 February, 2017",4302,student,0
"11 February, 2017",4303,student,0
"11 February, 2017",4304,student,1
"11 February, 2017",4305,student,1
"11 February, 2017",4306,student,1
"11 February, 2017",4307,student,0
"11 February, 2017",4308,student,0
"11 February, 2017",4309,student,0
"11 February, 2017",4310,student,1
"11 February, 2017",4311,student,0
"11 February, 2017",4312,student,1
"11 February, 2017",4313,student,0
"11 February, 2017",4314,student,0
"11 February, 2017",4315,student,0
"11 February, 2017",4316,student,0
"11 February, 2017",4317,student,1
"11 February, 2017",4318,student,0
"11 February, 2017",4319,student,0
"11 February, 2017",4320,student,0
"11 February, 2017",4321,student,0
"11 February, 2017",4322,student,0
"11 February, 2017",4323,student,0
"11 February, 2017",4325,student,0
"11 February, 2017",4326,student,0
"11 February, 2017",4327,student,1
"11 February, 2017",4328,student,0
"11 February, 2017",4329,student,0
"11 February, 2017",4330,student,1
"11 February, 2017",4331,student,1
"11 February, 2017",4332,student,0
"11 February, 2017",4333,student,1
"11 February, 2017",4334,student,0
"11 February, 2017",4335,student,1
"11 February, 2017",4336,student,0
"11 February, 2017",4337,student,0
"11 February, 2017",4338,student,0
"11 February, 2017",4339,student,1
"11 February, 2017",4340,student,0
"11 February, 2017",4341,student,0
"11 February, 2017",4342,student,0
"11 February, 2017",4343,student,1
"11 February, 2017",4344,student,0
"11 February, 2017",4345,student,0
"11 February, 2017",4347,student,0
"11 February, 2017",4348,student,1
"11 February, 2017",4349,student,1
"11 February, 2017",4350,student,0
"11 February, 2017",4351,student,1
"11 February, 2017",4353,student,1
"11 February, 2017",4354,student,0
"11 February, 2017",4355,student,1
"11 February, 2017",4356,student,1
"11 February, 2017",4357,student,1
"11 February, 2017",4358,student,1
"11 February, 2017",4359,student,0
"11 February, 2017",4360,student,0
"11 February, 2017",4361,student,0
"11 February, 2017",4362,student,1
"11 February, 2017",4363,student,1
"11 February, 2017",4364,student,0
"11 February, 2017",4365,student,0
"11 February, 2017",4366,student,0
"11 February, 2017",4367,student,0
"11 February, 2017",4368,student,1
"11 February, 2017",4369,student,0
"11 February, 2017",4370,student,1
"11 February, 2017",4371,student,0
"11 February, 2017",4372,student,1
"11 February, 2017",4373,student,1
"11 February, 2017",4374,student,0
"11 February, 2017",4375,student,0
"11 February, 2017",4376,student,0
"11 February, 2017",4377,student,0
"11 February, 2017",4378,student,1
"11 February, 2017",4379,student,0
"11 February, 2017",4380,student,1
"11 February, 2017",4381,student,0
"11 February, 2017",4383,student,0
"11 February, 2017",4384,student,0
"11 February, 2017",4385,student,0
"11 February, 2017",4386,student,0
"11 February, 2017",4387,student,2
"11 February, 2017",4388,student,1
"11 February, 2017",4389,student,1
"11 February, 2017",4390,student,0
"11 February, 2017",4391,student,0
"11 February, 2017",4392,student,0
"11 February, 2017",4393,student,0
"11 February, 2017",4394,student,1
"11 February, 2017",4395,student,1
"11 February, 2017",4396,student,0
"11 February, 2017",4397,student,0
"11 February, 2017",4398,student,1
"11 February, 2017",4399,student,0
"11 February, 2017",4400,student,0
"11 February, 2017",4403,student,0
"11 February, 2017",4404,student,0
"11 February, 2017",4405,student,1
"11 February, 2017",4406,student,0
"11 February, 2017",4407,student,0
"11 February, 2017",4408,student,0
"11 February, 2017",4409,student,0
"11 February, 2017",4410,student,0
"11 February, 2017",4411,student,0
"11 February, 2017",4412,student,0
"11 February, 2017",4413,student,0
"11 February, 2017",4414,student,0
"11 February, 2017",4416,student,1
"11 February, 2017",4418,student,0
"11 February, 2017",4420,student,0
"11 February, 2017",4421,student,1
"11 February, 2017",4422,student,0
"11 February, 2017",4423,student,1
"11 February, 2017",4424,student,0
"11 February, 2017",4426,student,0
"11 February, 2017",4427,student,0
"11 February, 2017",4428,student,0
"11 February, 2017",4429,student,0
"11 February, 2017",4430,student,0
"11 February, 2017",4431,student,0
"11 February, 2017",4432,student,0
"11 February, 2017",4433,student,0
"11 February, 2017",4434,student,0
"11 February, 2017",4435,student,0
"11 February, 2017",4436,student,0
"11 February, 2017",4437,student,0
"11 February, 2017",4438,student,0
"11 February, 2017",4439,student,0
"11 February, 2017",4440,student,0
"11 February, 2017",4441,student,0
"11 February, 2017",4442,student,0
"11 February, 2017",4443,student,0
"11 February, 2017",4444,student,1
"11 February, 2017",4445,student,0
"11 February, 2017",4446,student,0
"11 February, 2017",4447,student,0
"11 February, 2017",4448,student,0
"11 February, 2017",4449,student,0
"11 February, 2017",4450,student,0
"11 February, 2017",4451,student,0
"11 February, 2017",4452,student,0
"11 February, 2017",4453,student,0
"11 February, 2017",4454,student,1
"11 February, 2017",4455,student,0
"11 February, 2017",4456,student,0
"11 February, 2017",4457,student,0
"11 February, 2017",4458,student,0
"11 February, 2017",4459,student,0
"11 February, 2017",4460,student,0
"11 February, 2017",4461,student,0
"11 February, 2017",4462,student,1
"11 February, 2017",4463,student,1
"11 February, 2017",4464,student,1
"11 February, 2017",4465,student,0
"11 February, 2017",4466,student,1
"11 February, 2017",4468,student,0
"11 February, 2017",4469,student,0
"11 February, 2017",4470,student,0
"11 February, 2017",4471,student,0
"11 February, 2017",4472,student,1
"11 February, 2017",4473,student,0
"11 February, 2017",4474,student,0
"11 February, 2017",4475,student,0
"11 February, 2017",4476,student,1
"11 February, 2017",4477,student,0
"11 February, 2017",4478,student,0
"11 February, 2017",4479,student,0
"11 February, 2017",4480,student,1
"11 February, 2017",4481,student,1
"11 February, 2017",4483,student,0
"11 February, 2017",4484,student,0
"11 February, 2017",4485,student,0
"11 February, 2017",4486,student,0
"11 February, 2017",4487,student,0
"11 February, 2017",4488,student,1
"11 February, 2017",4489,student,1
"11 February, 2017",4490,student,1
"11 February, 2017",4491,student,0
"11 February, 2017",4492,student,0
"11 February, 2017",4493,student,0
"11 February, 2017",4494,student,1
"11 February, 2017",4495,student,0
"11 February, 2017",4496,student,0
"11 February, 2017",4497,student,0
"11 February, 2017",4498,student,0
"11 February, 2017",4499,student,0
"11 February, 2017",4500,student,0
"11 February, 2017",4501,student,0
"11 February, 2017",4502,student,1
"11 February, 2017",4503,student,0
"11 February, 2017",4504,student,1
"11 February, 2017",4505,student,0
"11 February, 2017",4506,student,1
"11 February, 2017",4508,student,1
"11 February, 2017",4509,student,0
"11 February, 2017",4510,student,0
"11 February, 2017",4511,student,0
"11 February, 2017",4512,student,0
"11 February, 2017",4513,student,0
"11 February, 2017",4514,student,0
"11 February, 2017",4515,student,0
"11 February, 2017",4516,student,0
"11 February, 2017",4517,student,0
"11 February, 2017",4518,student,0
"11 February, 2017",4519,student,0
"11 February, 2017",4520,student,0
"11 February, 2017",4521,student,0
"11 February, 2017",4522,student,1
"11 February, 2017",4523,student,0
"11 February, 2017",4524,student,0
"11 February, 2017",4525,student,0
"11 February, 2017",4526,student,0
"11 February, 2017",4527,student,0
"11 February, 2017",4528,student,0
"11 February, 2017",4529,student,0
"11 February, 2017",4530,student,0
"11 February, 2017",4531,student,0
"11 February, 2017",4532,student,0
"11 February, 2017",4533,student,0
"11 February, 2017",4534,student,0
"11 February, 2017",4535,student,0
"11 February, 2017",4536,student,0
"11 February, 2017",4538,student,0
"11 February, 2017",4539,student,0
"11 February, 2017",4540,student,0
"11 February, 2017",4541,student,0
"11 February, 2017",4542,student,0
"11 February, 2017",4543,student,0
"11 February, 2017",4544,student,0
"11 February, 2017",4545,student,0
"11 February, 2017",4546,student,0
"11 February, 2017",4549,student,0
"11 February, 2017",4550,student,0
"11 February, 2017",4551,student,1
"11 February, 2017",4552,student,0
"11 February, 2017",4553,student,0
"11 February, 2017",4554,student,0
"11 February, 2017",4555,student,0
"11 February, 2017",4556,student,0
"11 February, 2017",4557,student,0
"11 February, 2017",4558,student,0
"11 February, 2017",4559,student,0
"11 February, 2017",4560,student,0
"11 February, 2017",4561,student,1
"11 February, 2017",4562,student,2
"11 February, 2017",4563,student,0
"11 February, 2017",4564,student,0
"11 February, 2017",4565,student,0
"11 February, 2017",4566,student,0
"11 February, 2017",4567,student,0
"11 February, 2017",4568,student,1
"11 February, 2017",4569,student,0
"11 February, 2017",4571,student,0
"11 February, 2017",4572,student,0
"11 February, 2017",4574,student,0
"11 February, 2017",4575,student,0
"11 February, 2017",4576,student,0
"11 February, 2017",4577,student,0
"11 February, 2017",4578,student,0
"11 February, 2017",4579,student,1
"11 February, 2017",4580,student,0
"11 February, 2017",4581,student,0
"11 February, 2017",4582,student,0
"11 February, 2017",4583,student,0
"11 February, 2017",4584,student,0
"11 February, 2017",4585,student,0
"11 February, 2017",4586,student,0
"11 February, 2017",4587,student,0
"11 February, 2017",4588,student,0
"11 February, 2017",4589,student,0
"11 February, 2017",4590,student,0
"11 February, 2017",4592,student,1
"11 February, 2017",4593,student,0
"11 February, 2017",4594,student,0
"11 February, 2017",4595,student,0
"11 February, 2017",4596,student,0
"11 February, 2017",4597,student,0
"11 February, 2017",4598,student,0
"11 February, 2017",4599,student,0
"11 February, 2017",4600,student,0
"11 February, 2017",4601,student,0
"11 February, 2017",4602,student,0
"11 February, 2017",4603,student,0
"11 February, 2017",4604,student,0
"11 February, 2017",4605,student,0
"11 February, 2017",4606,student,0
"11 February, 2017",4607,student,0
"11 February, 2017",4608,student,0
"11 February, 2017",4609,student,0
"11 February, 2017",4610,student,0
"11 February, 2017",4611,student,0
"11 February, 2017",4612,student,0
"11 February, 2017",4613,student,0
"11 February, 2017",4614,student,0
"11 February, 2017",4615,student,0
"11 February, 2017",4616,student,0
"11 February, 2017",4617,student,0
"11 February, 2017",4618,student,0
"11 February, 2017",4619,student,0
"11 February, 2017",4620,student,0
"11 February, 2017",4621,student,0
"11 February, 2017",4623,student,0
"11 February, 2017",4624,student,0
"11 February, 2017",4625,student,0
"11 February, 2017",4626,student,0
"11 February, 2017",4627,student,0
"11 February, 2017",4628,student,0
"11 February, 2017",4629,student,0
"11 February, 2017",4630,student,0
"11 February, 2017",4631,student,0
"11 February, 2017",4632,student,0
"11 February, 2017",4633,student,0
"11 February, 2017",4634,student,0
"11 February, 2017",4635,student,0
"11 February, 2017",4637,student,0
"11 February, 2017",4639,student,1
"11 February, 2017",4640,student,0
"11 February, 2017",4641,student,0
"11 February, 2017",4642,student,0
"11 February, 2017",4643,student,0
"11 February, 2017",4644,student,0
"11 February, 2017",4645,student,0
"11 February, 2017",4646,student,0
"11 February, 2017",4647,student,0
"11 February, 2017",4648,student,0
"11 February, 2017",4649,student,0
"11 February, 2017",4650,student,0
"11 February, 2017",4651,student,0
"11 February, 2017",4652,student,0
"11 February, 2017",4653,student,0
"11 February, 2017",4654,student,0
"11 February, 2017",4655,student,0
"11 February, 2017",4656,student,0
"11 February, 2017",4657,student,0
"11 February, 2017",4658,student,0
"11 February, 2017",4659,student,0
"11 February, 2017",4660,student,0
"11 February, 2017",4661,student,0
"11 February, 2017",4662,student,0
"11 February, 2017",4663,student,0
"11 February, 2017",4664,student,0
"11 February, 2017",4665,student,0
"11 February, 2017",4666,student,0
"11 February, 2017",4669,student,0
"11 February, 2017",4670,student,0
"11 February, 2017",4672,student,0
"11 February, 2017",4673,student,0
"11 February, 2017",4674,student,0
"11 February, 2017",4675,student,0
"11 February, 2017",4676,student,0
"11 February, 2017",4677,student,0
"11 February, 2017",4678,student,0
"11 February, 2017",4679,student,1
"11 February, 2017",4680,student,0
"11 February, 2017",4681,student,0
"11 February, 2017",4682,student,0
"11 February, 2017",4683,student,0
"11 February, 2017",4684,student,0
"11 February, 2017",4685,student,0
"11 February, 2017",4686,student,0
"11 February, 2017",4687,student,0
"11 February, 2017",4689,student,0
"11 February, 2017",4690,student,0
"11 February, 2017",4691,student,0
"11 February, 2017",4692,student,1
"11 February, 2017",4693,student,0
"11 February, 2017",4694,student,0
"11 February, 2017",4695,student,0
"11 February, 2017",4698,student,0
"11 February, 2017",4699,student,0
"11 February, 2017",4700,student,0
"11 February, 2017",4702,student,0
"11 February, 2017",4703,student,0
"11 February, 2017",4704,student,1
"11 February, 2017",4705,student,0
"11 February, 2017",4707,student,0
"11 February, 2017",4708,student,0
"11 February, 2017",4709,student,0
"11 February, 2017",4710,student,0
"11 February, 2017",4711,student,1
